R_D,IG_TS,OG_TS,TRK_ID,TRK_KEY,CHASSIS_NO,BAT_NO,ITEM_NO,ISO,OPERATION_METHOD,EIR_ID,LANE_NO_IN,LANE_NO_OUT
R,45474.03538194444,45474.086435185185,51D33242,25735878,51R32482,33242,OOLU6473179,4530,HBCX,R38606276,D02,G04
R,45474.03554398148,45474.05510416667,70C06761,25735879,70R00736,06761,TLLU2434110,2200,HBCX,R38606029,E04,E01
R,45474.035833333335,45474.04479166667,50H12684,25735880,51R25039,12684,OTPU6254209,4530,HBCX,R38606278,D02,B08
R,45474.03607638889,45474.08730324074,51D35602,25735881,51R33786,35602,WHSU2846503,2200,HBCX,R38606281,A02,G04
R,45474.03625,45474.065104166664,50H23693,25735882,51R50712,23693,TTNU1197192,2200,HBCX,R38606282,E04,E01
R,45474.0366087963,45474.08431712963,51D05662,25735883,51R12149,05662,SZLU9713155,4530,HBCX,R38606283,D02,B08
R,45474.03693287037,45474.05613425926,70C05455,25735884,70R01092,05455,MSKU7756377,2200,HBCX,R38606284,B04,E01
R,45474.037199074075,45474.04572916667,50H29348,25735885,51R50629,29348,WHSU2033864,2200,HBCX,R38606285,B04,B08
D,45474.03747685185,45474.067337962966,61H01077,25735886,61R02796,01077,SITU2693067,2200,GTHA,D38606286,B04,B08
D,45474.03804398148,45474.04914351852,51D65374,25735887,51R40181,65374,SKLU1804896,2200,GTHA,D38606186,D02,B08
R,45474.03807870371,45474.04635416667,50LD16568,25735888,51R07804,16568,CMAU5426694,4500,HBCX,R38606280,B04,B08
R,45474.038356481484,45474.04609953704,50H22787,25735889,51R30937,22787,IAAU1694071,4500,HBCX,R38606287,B04,B08
D,45474.038622685184,45474.05158564815,72H01094,25735890,72R03061,01094,MSKU5199349,2200,GTHA,D38606288,B04,B08
R,45474.03864583333,45474.06582175926,50H17033,25735891,,17033,MRKU7833492,2200,NHAR,R38606279,E04,G04
R,45474.03864583333,45474.06582175926,50H17033,25735891,,17033,MRKU8314758,2200,NHAR,R38606277,E04,G04
R,45474.03884259259,45474.045960648145,50H13272,25735892,51R33143,13272,TGBU2176720,2200,HBCX,R38606289,G02,G04
R,45474.0390162037,45474.06348379629,SC-08,25735893,51R09368,25436,TXGU6724906,4500,HANG,R38606290,B04,G04
R,45474.03909722222,45474.07335648148,61C22563,25735894,61R04190,22563,TLLU4853477,4500,HBCX,R38606291,G02,G04
R,45474.03912037037,45474.07146990741,50H15067,25735895,51R16889,15067,SEGU9358226,4530,HBCX,R38606292,E04,G04
R,45474.03927083333,45474.06122685185,70C13024,25735896,53R1639,13024,XYLU1369387,2200,HBCX,R38606293,B04,E01
D,45474.039560185185,45474.05635416666,50H35669,25735897,50RM01797,35669,SKLU1638584,2200,GTHA,D38606207,A02,B08
R,45474.03958333333,45474.060277777775,70C08996,25735898,70R00295,08996,MRKU8542423,2200,HBCX,R38606294,B04,G04
D,45474.039826388886,45474.05935185185,70C15759,25735899,70R01778,15759,YMMU4094983,4200,GTHA,D38606295,B04,A05
R,45474.03989583333,45474.05706018519,SM-97,25735900,51R03499,2369,CAIU9334340,4500,HANG,R38606296,A02,B08
R,45474.04005787037,45474.06046296296,70C05784,25735901,70R00929,05784,TGHU1988253,2200,HBCX,R38606297,B04,B08
R,45474.04020833333,45474.05144675926,50H00670,25735902,51R23737,00670,SZLU9435326,4530,HBCX,R38606298,D02,B08
R,45474.04038194445,45474.07579861111,70H03655,25735903,70RM00029,03655,FFAU4285162,4500,HBCX,R38606299,B04,G04
D,45474.04042824074,45474.05322916667,50H05527,25735904,50RM02462,05527,PCLU2186440,2200,GTHA,D38606300,A02,B08
D,45474.040659722225,45474.057222222225,51C66654,25735905,51R16992,66654,BEAU6070297,4500,GTHA,D38606301,A02,G04
D,45474.0408912037,45474.05008101852,61H12464,25735906,61R02552,12464,MRKU9253003,2200,GTHA,D38606302,B04,B08
D,45474.041134259256,45474.053402777776,51D15343,25735907,51R07669,15343,POLU2005078,2200,GTHA,D38606303,B04,B08
D,45474.04138888889,45474.054074074076,51C90353,25735908,51R05647,90353,TGBU5503976,4500,GTHA,D38606304,B04,B08
D,45474.041712962964,45474.05648148148,51C93427,25735909,51R02142,93427,WHLU5797270,4500,GTHA,D38606305,B04,G04
D,45474.04193287037,45474.05353009259,50H00357,25735910,51R40678,00357,AXEU2006268,2200,GTHA,D38606307,G02,G04
R,45474.04258101852,45474.068449074075,SM-88,25735911,51R30483,2360,TCNU1981703,4500,HANG,R38606309,B04,A05
D,45474.04262731481,45474.059745370374,50H24645,25735912,51R51023,24645,OOCU7842275,4500,GTHA,D38606310,G02,G04
D,45474.04280092593,45474.068553240744,51C40916,25735913,51R30483,40916,HAHU5026654,4500,GTHA,D38606311,B04,A05
R,45474.04282407407,45474.0478125,70H03477,25735914,70R00707,03477,CCLU3781819,2200,HBCX,R38606312,A02,B08
R,45474.04295138889,45474.055393518516,50H06396,25735915,51R40216,06396,NYKU9864203,2200,HBCX,R38606313,A02,A05
R,45474.04309027778,45474.058275462965,70H01909,25735916,51R07984,01909,HAHU2052599,2200,HBCX,R38606315,B04,A05
R,45474.04351851852,45474.06935185185,50H02577,25735917,51R24747,02577,CAAU6154358,4500,HBCX,R38606316,B04,B08
R,45474.04371527778,45474.05554398148,65C12047,25735918,65R00463,12047,SEGU9830287,4530,HBCX,R38606318,D02,B08
D,45474.04405092593,45474.04959490741,50H16759,25735919,50RM01776,16759,SKLU1005225,2200,GTHA,D38606319,A02,A05
D,45474.04415509259,45474.053298611114,51D13647,25735920,51R19116,13647,MSKU1822553,4500,GTHA,D38606320,A02,B08
D,45474.04424768518,45474.075532407405,51C67116,25735921,51R15063,67116,TEMU2778413,2200,GTHA,D38606321,E04,A05
R,45474.04424768518,45474.075532407405,51C67116,25735921,51R15063,67116,FCIU5261898,2200,NHAR,R38606314,E04,A05
D,45474.044594907406,45474.08168981481,50H21772,25735922,50RM01272,21772,EXXU3026589,2270,GTHA,D38606322,B04,B08
D,45474.04476851852,45474.05365740741,50H29621,25735923,51R30543,29621,HACU2242097,2200,GTHA,D38606323,A02,B08
R,45474.04545138889,45474.06798611111,70C14747,25735924,51R50281,14747,FFAU2717185,4500,HBCX,R38606324,A02,A05
R,45474.04560185185,45474.05626157407,50H06130,25735925,51R40214,06130,DRYU2597198,2200,HBCX,R38606325,A02,E01
D,45474.045694444445,45474.06563657407,50H15246,25735926,51R34788,15246,BSIU8023822,4500,GTHA,D38606326,B04,A05
D,45474.04586805555,45474.069548611114,50H22937,25735927,70R00926,22937,SEKU5213430,4500,GTHA,D38606327,G02,A05
R,45474.04619212963,45474.07266203704,70C05759,25735928,51R25218,05759,CAIU6619123,2200,HBCX,R38606329,G02,G04
D,45474.04640046296,45474.06628472222,50H19615,25735929,51R50187,19615,IAAU2722579,2200,GTHA,D38606330,B04,B08
D,45474.04678240741,45474.07795138889,61E01473,25735930,51R50894,01473,TEMU4069192,2200,GTHA,D38606331,B04,B08
R,45474.047534722224,45474.05793981482,70C01527,25735931,70R00474,01527,SMCU2039229,2200,HBCX,R38606332,G02,G04
R,45474.04760416667,45474.060694444444,50H43825,25735932,60R04986,43825,SEGU9760045,4530,HBCX,R38606333,D02,B08
R,45474.04771990741,45474.06381944445,70H01033,25735933,,01033,FYCU7064400,2200,NHAR,R38606308,E04,G04
R,45474.04771990741,45474.06381944445,70H01033,25735933,,01033,TLLU3497221,2200,NHAR,R38606306,E04,G04
D,45474.04854166666,45474.05504629629,51C34968,25735934,51R03666,34968,TGHU6651666,4500,GTHA,D38606335,A02,A05
R,45474.04869212963,45474.062685185185,72LD00952,25735935,72R02473,00952,CSNU7057991,4500,HBCX,R38606336,A02,G04
D,45474.04887731482,45474.08262731481,60C46716,25735936,60R05804,46716,CSNU1290199,2200,GTHA,D38606338,G02,G04
R,45474.04898148148,45474.06606481481,51E01558,25735937,,01558,NLLU4302340,4500,NHAR,R38606317,E04,G04
D,45474.049212962964,45474.06282407408,51C95794,25735938,51R11915,95794,FTAU1041540,2200,GTHA,D38606339,B04,A05
D,45474.049363425926,45474.074016203704,50LD19281,25735939,51R11938,19281,EGSU3155893,2200,GTHA,D38606340,G02,G04
R,45474.04966435185,45474.0737037037,50H43318,25735940,51R24180,43318,SEGU4499772,4500,HBCX,R38606342,G02,G04
R,45474.04982638889,45474.103680555556,71C04852,25735941,71R00132,04852,CBHU2841214,4530,HBCX,R38606343,G02,B09
R,45474.04996527778,45474.05619212963,61C45787,25735942,60R06981,45787,WHLU0333635,2200,HBCX,R38606344,B04,B08
R,45474.05024305556,45474.06082175926,50H06195,25735943,51R40382,06195,KKTU8077418,2200,HBCX,R38606345,B04,B08
D,45474.05030092593,45474.08436342593,51D63194,25735944,51R25215,63194,OOLU4532117,4200,GTHA,D38606346,G02,G04
D,45474.05063657407,45474.073900462965,51D04071,25735945,51R15369,04071,OOCU7275823,4500,GTHA,D38606347,B04,A05
R,45474.05064814815,45474.05957175926,51C61173,25735946,51R34609,61173,TXGU6689657,4500,HBCX,R38606348,A02,B08
R,45474.05148148148,45474.06453703704,50H14817,25735947,51R00630,14817,ECMU1717550,2200,HBCX,R38606351,A02,G04
R,45474.051886574074,45474.07135416667,51D41042,25735948,,41042,BEAU2698053,2200,NHAR,R38606341,E04,G04
R,45474.05195601852,45474.060162037036,51D50069,25735949,51R02449,50069,SEGU5906532,4200,HBCX,R38606353,B04,B08
R,45474.052141203705,45474.072430555556,51D39788,25735950,51R03453,39788,FFAU4909572,4500,HBCX,R38606354,G02,G04
R,45474.05229166667,45474.06182870371,50LD15043,25735951,51R12957,15043,DFSU6260605,4500,HBCX,R38606355,B04,B08
D,45474.05232638889,45474.06548611111,51D37659,25735952,51R13261,37659,SKLU1551268,2200,GTHA,D38606356,A02,A05
R,45474.052349537036,45474.06591435185,51C57258,25735953,51R09596,57258,TCLU1916547,2230,HBCX,R38606357,D02,B08
R,45474.05263888889,45474.05923611111,70H03055,25735954,70R02041,03055,XYLU1371240,2200,HBCX,R38606358,B04,E01
D,45474.0528587963,45474.085173611114,51C62801,25735955,51R31974,62801,TRHU6692950,4500,GTHA,D38606359,E04,B08
R,45474.0528587963,45474.085173611114,51C62801,25735955,51R31974,62801,NBYU8047330,4500,NHAR,R38606349,E04,B08
D,45474.053136574075,45474.07953703704,71C02990,25735956,71R00133,02990,SITU9129974,4500,CAPR,E38606423,A02,E01
R,45474.053136574075,45474.07953703704,71C02990,25735956,71R00133,02990,FFAU4959444,4500,HBCX,R38606360,A02,E01
D,45474.05365740741,45474.068923611114,50H08147,25735957,51R26145,08147,CBHU3744728,2200,GTHA,D38606361,B04,A05
D,45474.05365740741,45474.07568287037,71C02212,25735958,71R00106,02212,DFSU7509499,4500,GTHA,D38606362,A02,G04
R,45474.054027777776,45474.06351851852,51C58256,25735959,51R09989,58256,WHLU0468380,2200,HBCX,R38606363,B04,E01
D,45474.05409722222,45474.07232638889,50H01971,25735960,51R40557,01971,GESU1065320,2200,GTHA,D38606364,A02,A05
D,45474.054236111115,45474.06663194444,51C48894,25735961,51R03670,48894,SEGU5567362,4500,GTHA,D38606366,A02,A05
R,45474.054664351854,45474.07201388889,50H29348,25735962,51R50629,29348,WHSU2605656,2200,HBCX,R38606367,B04,A05
D,45474.054664351854,45474.07201388889,50H29348,25735962,51R50629,29348,FBLU0231785,4500,GTHA,D38606369,B04,A05
D,45474.05496527778,45474.06928240741,50H25576,25735963,50RM02358,25576,SEKU1554844,2200,GTHA,D38606370,E04,E01
R,45474.055,45474.100381944445,50H21224,25735964,51R17367,21224,APZU3909168,2200,HBCX,R38606371,A02,B09
D,45474.055,45474.100381944445,50H21224,25735964,51R17367,21224,TGBU6896440,4500,GTHA,D38606372,A02,B09
R,45474.05556712963,45474.07188657407,61C40598,25735965,61R05565,40598,WHLU5621927,4500,HBCX,R38606373,B04,G04
D,45474.05556712963,45474.07188657407,61C40598,25735965,61R05565,40598,NLLU2056843,2200,GTHA,D38606375,B04,G04
R,45474.055625,45474.07289351852,50LD15011,25735966,51R24698,15011,FFAU3261037,4500,HBCX,R38606374,A02,B08
R,45474.05606481482,45474.063784722224,50H06031,25735967,51R40399,06031,TCLU3408838,2200,HBCX,R38606376,B04,E01
R,45474.056597222225,45474.06469907407,60C41007,25735968,60R03250,41007,HJLU1366499,2200,HBCX,R38606377,B04,B08
D,45474.05695601852,45474.08194444444,51C69052,25735969,51R26985,69052,DRYU9728031,4500,GTHA,D38606378,G02,B08
D,45474.057025462964,45474.117800925924,71C06471,25735970,71R00164,06471,WHLU7732724,4530,CAPR,E38606416,D02,E01
R,45474.057025462964,45474.117800925924,71C06471,25735970,71R00164,06471,SEKU9275358,4530,HBCX,R38606379,D02,E01
R,45474.05719907407,45474.090532407405,50H45591,25735971,51R18213,45591,CAIU3263471,2200,NHAR,R38606334,E04,G04
D,45474.05719907407,45474.090532407405,50H45591,25735971,51R18213,45591,SIKU3019058,2200,GTHA,D38606380,E04,G04
R,45474.05719907407,45474.090532407405,50H45591,25735971,51R18213,45591,BEAU2703144,2200,NHAR,R38606337,E04,G04
R,45474.05798611111,45474.07167824074,50H45286,25735972,51R07352,45286,DRYU9408742,4500,HBCX,R38606382,A02,B08
D,45474.05798611111,45474.07167824074,50H45286,25735972,51R07352,45286,TTNU1921883,2200,GTHA,D38606384,A02,B08
R,45474.05818287037,45474.06538194444,70C05807,25735973,70R00699,05807,SMCU2034314,2200,HBCX,R38606383,G02,G04
R,45474.05835648148,45474.08246527778,51D65040,25735974,51R23942,65040,YMLU5436897,4530,HBCX,R38606385,D02,B08
D,45474.058483796296,45474.06925925926,50H23697,25735975,51R25981,23697,CKLU4114923,4500,GTHA,D38606386,G02,G04
D,45474.058530092596,45474.08324074074,51C92551,25735976,51R17680,92551,DFSU1878972,2200,GTHA,D38606387,A02,A05
R,45474.05880787037,45474.08111111111,51D13581,25735977,51R19275,13581,CXRU1627834,4530,HBCX,R38606381,G02,E01
D,45474.058854166666,45474.08076388889,51D65454,25735978,51R23800,65454,HLBU3698081,2200,GTHA,D38606388,A02,E01
R,45474.05930555556,45474.08692129629,SM-75,25735979,,38020,TCLU6826560,2200,HANG,R38588882,D02,D02
R,45474.05930555556,45474.08692129629,SM-75,25735979,,38020,UETU2498466,2200,HANG,R38588922,D02,D02
D,45474.0600462963,45474.08111111111,51C22675,25735980,51R19164,22675,GAOU6600913,4500,GTHA,D38606328,B04,B08
R,45474.0603587963,45474.07753472222,29H82264,25735981,29R05913,82264,NSSU0099926,2200,HBCX,R38606394,B04,B08
D,45474.06060185185,45474.07585648148,60H10832,25735982,61R01326,10832,SKHU8909355,4500,GTHA,D38606395,A02,A05
D,45474.06155092592,45474.07853009259,51C75582,25735983,51R10423,75582,CMAU7666251,4500,GTHA,D38606396,G02,E01
D,45474.06185185185,45474.076840277776,50H23727,25735984,51R50763,23727,TCNU4455580,4500,GTHA,D38606399,B04,B08
R,45474.06215277778,45474.0762962963,51C39078,25735985,50RM00198,39078,NSSU7101497,4500,HBCX,R38606401,B04,G04
R,45474.06263888889,45474.07604166667,70C08712,25735986,70R02319,08712,MRKU7521998,2200,HBCX,R38606397,B04,E01
R,45474.06265046296,45474.077256944445,50H25443,25735987,50RM00424,25443,WHSU2872570,2200,HBCX,R38606402,A02,A05
R,45474.062893518516,45474.08342592593,71C08833,25735988,71R00369,08833,BHCU5024924,4500,HBCX,R38606403,B04,A05
D,45474.06292824074,45474.08380787037,70C08904,25735989,70R00909,08904,XYLU1378394,2200,GTHA,D38606405,E04,E01
R,45474.06292824074,45474.08380787037,70C08904,25735989,70R00909,08904,SITU2640093,2200,NHAR,R38606400,E04,E01
R,45474.06318287037,45474.078356481485,29C53977,25735990,51R27023,53977,CMAU8738227,4500,HBCX,R38606406,B04,G04
R,45474.063206018516,45474.074375,50H06396,25735991,51R40216,06396,KKTU8217459,2200,HBCX,R38606407,A02,A05
R,45474.063263888886,45474.07864583333,70C01527,25735992,70R00474,01527,SMCU2039173,2200,HBCX,R38606408,G02,G04
D,45474.0634375,45474.072118055556,51C34966,25735993,51R24967,34966,FDCU0165309,4500,GTHA,D38606409,A02,A05
R,45474.06408564815,45474.075266203705,70C06654,25735994,50R04982,06654,SNBU2341854,2200,HBCX,R38606410,A02,B08
R,45474.06423611111,45474.076736111114,51C54379,25735995,50RM00982,54379,TCKU6212477,4500,HBCX,R38606411,B04,G04
R,45474.064571759256,45474.095243055555,51C79124,25735996,,79124,SNBU2384692,2200,NHAR,R38606398,E04,E01
D,45474.064571759256,45474.095243055555,51C79124,25735996,,79124,EMCU6102840,2200,CAPR,E38606404,E04,E01
R,45474.06490740741,45474.08090277778,79C12096,25735997,79R00135,12096,CSLU1402748,2200,HBCX,R38606414,B04,B08
D,45474.06490740741,45474.10634259259,50H24465,25735998,51R26338,24465,WHSU0208752,2200,GTHA,D38606413,A02,A05
D,45474.06506944444,45474.08982638889,72C04335,25735999,72R00334,04335,EMCU8758210,4500,GTHA,D38606415,A02,A05
R,45474.06527777778,45474.07467592593,50H20331,25736000,51R27541,20331,TRHU8939885,4500,HBCX,R38606417,A02,B08
R,45474.065416666665,45474.07770833333,70C09939,25736001,70R00702,09939,TEMU2515551,2200,HBCX,R38606418,B04,B08
D,45474.06575231482,45474.083090277774,51D31825,25736002,51R08506,31825,SITU2708439,2200,GTHA,D38606419,B04,A05
D,45474.06601851852,45474.08929398148,60C40366,25736003,60R02037,40366,SKHU9421200,4500,GTHA,D38606422,B04,B08
R,45474.06601851852,45474.08929398148,60C40366,25736003,60R02037,40366,RFCU4120988,4200,HBCX,R38606420,B04,B08
R,45474.06606481481,45474.081192129626,51D04336,25736004,51R25026,04336,OOLU6221053,4530,HBCX,R38606421,D02,B08
D,45474.06648148148,45474.07545138889,50H45624,25736005,50RM02783,45624,HASU4380970,4500,GTHA,D38606424,A02,B08
R,45474.06667824074,45474.096087962964,50H24802,25736006,50RM00101,24802,HMMU2041349,2200,HBCX,R38606425,B04,B08
D,45474.06700231481,45474.149988425925,65C09079,25736007,65R00057,09079,OTPU6257086,4530,CAPR,E38606590,D02,E01
R,45474.06700231481,45474.149988425925,65C09079,25736007,65R00057,09079,OERU4093654,4530,HBCX,R38606426,D02,E01
R,45474.06706018518,45474.07991898148,51D06291,25736008,50RM02282,06291,CSLU1493060,2200,HBCX,R38606427,B04,E01
R,45474.06806712963,45474.07739583333,50H06130,25736009,51R40214,06130,NYKU9711420,2200,HBCX,R38606428,A02,B08
R,45474.06821759259,45474.098020833335,50H13384,25736010,51R50788,13384,FCIU5541137,2200,HBCX,R38606430,B04,B09
D,45474.06822916667,45474.078784722224,50H06744,25736011,51R13058,06744,EMCU8876867,4500,GTHA,D38606429,A02,B08
D,45474.06851851852,45474.08844907407,51C31874,25736012,51R07462,31874,TBJU2874968,2200,GTHA,D38606431,B04,B08
R,45474.06912037037,45474.08972222222,60C40362,25736013,60R01443,40362,STJU2052867,2200,HBCX,R38606432,B04,A05
D,45474.06912037037,45474.08972222222,60C40362,25736013,60R01443,40362,TRHU7872386,4500,GTHA,D38606433,B04,A05
R,45474.06959490741,45474.0790162037,70C05784,25736014,70R00929,05784,BMOU2226410,2200,HBCX,R38606434,B04,B08
D,45474.06974537037,45474.08862268519,50H10214,25736015,51R05611,10214,TCLU8948485,4500,GTHA,D38606436,G02,G04
R,45474.070023148146,45474.07894675926,70H03455,25736016,51R27119,03455,CSNU1173464,2200,HBCX,R38606439,A02,A05
D,45474.070069444446,45474.08384259259,50H18132,25736017,51R50021,18132,TLLU8658479,4500,GTHA,D38606438,B04,G04
D,45474.07041666667,45474.09142361111,51D13555,25736018,51R24346,13555,SNBU2383696,2200,GTHA,D38606437,G02,A05
D,45474.070497685185,45474.08078703703,72H03541,25736019,72R00566,03541,FTAU1785198,2200,GTHA,D38606442,A02,A05
D,45474.07072916667,45474.09943287037,51C93015,25736020,51R32095,93015,BSIU3219221,2200,GTHA,D38606443,G02,E01
R,45474.0709375,45474.08658564815,62F00258,25736021,51R20048,00258,TRHU3275490,2200,HBCX,R38606445,B04,E01
R,45474.07126157408,45474.08445601852,50H06195,25736022,51R40382,06195,NYKU3720050,2200,HBCX,R38606446,A02,E01
R,45474.07145833333,45474.07699074074,50H14180,25736023,50R04701,14180,TCNU7855678,4500,HBCX,R38606447,B04,A05
D,45474.07158564815,45474.07745370371,72C11812,25736024,,11812,MRKU8250484,2200,CAPR,E38606440,E04,E01
R,45474.07167824074,45474.08415509259,70C05807,25736025,70R00699,05807,SMCU2034567,2200,HBCX,R38606448,G02,B08
R,45474.07167824074,45474.08210648148,50H46259,25736026,50RM03307,46259,SNBU2280018,2200,HBCX,R38606449,A02,B08
R,45474.07171296296,45474.10949074074,50H02801,25736027,51R34330,02801,KKTU8251941,2200,HBCX,R38606450,B04,E01
D,45474.0718287037,45474.077939814815,72C04926,25736028,,04926,MSKU5281950,2200,CAPR,E38606435,E04,E01
D,45474.07201388889,45474.08054398148,TV-016,25736029,,11808,MRKU6901930,2200,CAPR,E38606441,E04,E01
D,45474.07203703704,45474.092569444445,50H05900,25736030,51R02251,05900,TXGU6674030,4500,GTHA,D38606451,A02,B08
R,45474.072164351855,45474.088912037034,51D64250,25736031,51R31570,64250,TRHU4732009,4500,HBCX,R38606454,A02,B08
D,45474.072175925925,45474.093993055554,50H45723,25736032,51R23730,45723,BEAU6424791,4500,GTHA,D38606452,G02,B08
R,45474.07221064815,45474.088275462964,51C58535,25736033,51R14941,58535,TGCU0030914,2200,HBCX,R38606455,E04,E01
R,45474.07231481482,45474.09108796297,51C65077,25736034,51R34022,65077,FSCU5848349,4530,HBCX,R38606457,D02,B08
R,45474.07240740741,45474.08063657407,70H03055,25736035,70R02041,03055,XYLU1382809,2200,HBCX,R38606458,B04,E01
D,45474.072916666664,45474.09123842593,51C97925,25736036,51R26623,97925,TCLU3442811,2200,GTHA,D38606459,E04,E01
R,45474.072916666664,45474.09123842593,51C97925,25736036,51R26623,97925,NBYU9003487,4500,NHAR,R38606444,E04,E01
D,45474.07324074074,45474.091886574075,72C09590,25736037,72R00741,09590,TGBU6217679,4500,GTHA,D38606460,B04,G04
R,45474.07347222222,45474.22828703704,61H01322,25736038,51R25156,01322,TCNU3807028,4500,HBCX,R38606463,B04,A05
D,45474.07347222222,45474.22828703704,61H01322,25736038,51R25156,01322,TCLU1553272,4500,GTHA,D38606461,B04,A05
D,45474.07357638889,45474.101064814815,51C40003,25736039,51R16116,40003,BMOU1010319,2200,GTHA,D38606462,A02,G04
R,45474.073842592596,45474.134409722225,51D43035,25736040,,43035,FCIU7201780,4500,NHAR,R38606453,E04,G04
D,45474.07393518519,45474.086851851855,50H09418,25736041,51R25726,09418,IAAU2903160,2200,GTHA,D38606464,A02,B08
R,45474.07403935185,45474.08474537037,70H02411,25736042,70R02011,02411,TRHU1406164,2200,HBCX,R38606465,B04,B08
D,45474.074155092596,45474.089953703704,61C32585,25736043,61R06272,32585,HAHU2040983,2200,GTHA,D38606466,A02,A05
D,45474.07423611111,45474.09224537037,50H19802,25736044,,19802,CAAU7991512,4500,CAPR,E38606456,E04,E01
R,45474.074282407404,45474.087002314816,51D40261,25736045,51R32954,40261,WHSU2813670,2200,HBCX,R38606468,B04,G04
