R_D,IG_TS,OG_TS,TRK_ID,TRK_KEY,CHASSIS_NO,BAT_NO,ITEM_NO,ISO,OPERATION_METHOD,EIR_ID,LANE_NO_IN,LANE_NO_OUT
R,45570.53372685185,45570.54900462963,50H53691,26637808,50RM04312,53691,WHSU6693589,4500,NHAR,R40040609,E04,A06
R,45570.53381944444,45570.54755787037,72C12531,26637809,72R02826,12531,TCKU7298768,4500,HBCX,R40040627,B02,B08
R,45570.533854166664,45570.54011574074,72C04584,26637810,72R00398,04584,HLHU8406306,4500,HBCX,R40040628,A03,A06
R,45570.533900462964,45570.55136574074,50H24736,26637811,50RM02046,24736,MWCU5285386,4530,HBCX,R40040625,D02,B08
D,45570.53395833333,45570.547627314816,50H25138,26637812,51R07668,25138,MRSU6052712,4500,GTHA,D40040626,A01,A06
D,45570.53407407407,45570.566203703704,50H17978,26637813,51R33188,17978,TXGU6009831,4500,GTHA,D40040634,B03,A05
R,45570.53407407407,45570.566203703704,50H17978,26637813,51R33188,17978,MSCU5837357,4200,HBCX,R40040630,B03,A05
D,45570.534097222226,45570.56398148148,50H34756,26637814,51R50294,34756,GLDU5774232,2200,GTHA,D40040629,G01,A06
R,45570.534097222226,45570.56398148148,50H34756,26637814,51R50294,34756,MRSU0064486,2200,HBCX,R40040695,G01,A06
D,45570.534270833334,45570.5555787037,51D65321,26637815,51R23836,65321,CMAU8787160,4500,GTHA,D40040631,A03,B09
R,45570.53445601852,45570.55274305555,51D18367,26637816,51R51149,18367,TEMU9570479,4530,HBCX,R40040633,D02,E09
R,45570.5346412037,45570.54931712963,50H62717,26637817,51R27106,62717,SKLU2467505,2200,HBCX,R40040635,A01,A06
R,45570.53472222222,45570.560902777775,50H15397,26637818,51R34128,15397,NBYU0122269,2200,NHAR,R40040619,E04,A06
D,45570.53472222222,45570.560902777775,50H15397,26637818,51R34128,15397,BEAU5591881,4500,GTHA,D40040632,E04,A06
R,45570.53523148148,45570.54439814815,50H13166,26637819,51R16845,13166,SEKU6980708,4500,HBCX,R40040693,A01,B08
D,45570.53533564815,45570.567337962966,50H29603,26637820,60R05606,29603,FANU1851721,4500,GTHA,D40040681,E04,A06
R,45570.53533564815,45570.567337962966,50H29603,26637820,60R05606,29603,TGHU6796839,4500,NHAR,R40040614,E04,A06
D,45570.535474537035,45570.56752314815,50H14523,26637821,51R26877,14523,CAIU6463051,2200,GTHA,D40040694,E04,E09
R,45570.535474537035,45570.56752314815,50H14523,26637821,51R26877,14523,TWCU2062404,2200,NHAR,R40040624,E04,E09
R,45570.53554398148,45570.55603009259,60C29532,26637822,60R02451,29532,OOLU1769810,2200,HBCX,R40040696,B02,B08
R,45570.53590277778,45570.5655787037,51D12043,26637823,51R15055,12043,OOLU0484915,2200,HBCX,R40040698,B02,E09
D,45570.53590277778,45570.5655787037,51D12043,26637823,51R15055,12043,HAMU1466301,4500,GTHA,D40040700,B02,E09
D,45570.535949074074,45570.54954861111,51C57951,26637824,51R07599,57951,TCKU7157332,4500,GTHA,D40040697,B03,B09
R,45570.53648148148,45570.54148148148,50H47785,26637825,50RM02600,47785,MRKU7069002,2200,HBCX,R40040701,B04,E09
D,45570.53649305556,45570.553715277776,72LD00981,26637826,72R02921,00981,UETU2921161,2200,GTHA,D40040699,B04,A05
D,45570.53670138889,45570.568344907406,70H04631,26637827,51R10478,04631,CSNU1425524,2200,GTHA,D40040702,B02,A06
D,45570.536886574075,45570.54263888889,61C23761,26637828,61R05298,23761,JXLU4425195,4500,GTHA,D40040703,A03,A05
D,45570.53690972222,45570.55170138889,50H45127,26637829,50R04319,45127,TCKU7899429,4500,GTHA,D40040704,B04,E09
D,45570.53690972222,45570.549791666665,50LD16297,26637830,,16297,EMCU5664442,4530,CAPR,E39991228,D01,B08
D,45570.536990740744,45570.55736111111,51C24416,26637831,51R21828,24416,BSIU8201884,4500,GTHA,D40040706,B02,E09
D,45570.53700231481,45570.56145833333,61H02535,26637832,50RM02469,02535,SMCU1295289,4500,GTHA,D40040705,G01,G04
R,45570.53700231481,45570.56145833333,61H02535,26637832,50RM02469,02535,CAIU7350039,4500,HBCX,R40040708,G01,G04
D,45570.5375,45570.55915509259,15C33641,26637833,50R04481,33641,WHSU0108666,2200,GTHA,D40040707,A03,G04
R,45570.5375,45570.55915509259,15C33641,26637833,50R04481,33641,MSKU0091623,4500,HBCX,R40040711,A03,G04
D,45570.5375462963,45570.546481481484,50H44761,26637834,51R12889,44761,TEMU2254289,2200,GTHA,D40040710,B04,B08
D,45570.53769675926,45570.547800925924,61H07434,26637835,61RM00396,07434,TCNU2856584,4500,GTHA,D40040709,B03,B08
R,45570.53789351852,45570.54574074074,50H47402,26637836,50RM04088,47402,MRSU0386040,2200,HBCX,R40040713,B04,B08
R,45570.538090277776,45570.543020833335,61C56418,26637837,61R06585,56418,SEGU2455800,2200,HBCX,R40040715,B04,B08
D,45570.53834490741,45570.55657407407,50H24315,26637838,50RM01883,24315,TXGU7191653,4500,GTHA,D40040716,A03,E09
R,45570.53834490741,45570.55657407407,50H24315,26637838,50RM01883,24315,MSKU1898369,4500,HBCX,R40040718,A03,E09
R,45570.53834490741,45570.557754629626,51D05915,26637839,51R01355,05915,SZLU2070592,2230,HBCX,R40040719,D02,B09
D,45570.538356481484,45570.55027777778,51D48113,26637840,51R23817,48113,SIKU2971747,2200,GTHA,D40040714,D02,B09
D,45570.53841435185,45570.54890046296,50H32696,26637841,50RM01253,32696,EGSU9097990,4500,GTHA,D40040712,D02,A05
R,45570.538402777776,45570.55100694444,50LD07305,26637842,51R40712,07305,ONEU2105882,2200,HBCX,R40040720,E04,E09
D,45570.53853009259,45570.55405092592,51D61570,26637843,51R15498,61570,GAOU6983601,4500,GTHA,D40040717,B02,B08
R,45570.53880787037,45570.54719907408,60C29017,26637844,60R01448,29017,PCLU5113494,4500,HBCX,R40040723,B04,E09
D,45570.53902777778,45570.552453703705,50LD19401,26637845,51R09211,19401,FBLU0186639,4500,GTHA,D40040725,A03,A05
D,45570.53902777778,45570.555127314816,61C23869,26637846,51R05853,23869,TLLU5801122,4500,GTHA,D40040726,B02,E09
D,45570.53907407408,45570.566099537034,50H01484,26637847,51R11201,01484,BEAU2419230,2200,GTHA,D40040721,A03,B09
R,45570.539143518516,45570.57733796296,50H61261,26637848,50RM04338,61261,BMOU9242239,4530,HBCX,R40040727,D02,B09
R,45570.53916666667,45570.56527777778,61C41859,26637849,61R03779,41859,MSKU1014489,4500,HBCX,R40040722,B03,E09
D,45570.53916666667,45570.56527777778,61C41859,26637849,61R03779,41859,CAIU7321494,4500,GTHA,D40040737,B03,E09
R,45570.53947916667,45570.56125,61C21103,26637850,60R00272,21103,FCIU5584479,2200,HBCX,R40040730,A03,A06
D,45570.53947916667,45570.56125,61C21103,26637850,60R00272,21103,SEGU6562431,4500,GTHA,D40040733,A03,A06
D,45570.539502314816,45570.557291666664,51C23487,26637851,51R21721,23487,TRHU6049603,4500,GTHA,D40040728,A03,B09
D,45570.53959490741,45570.55008101852,51D07210,26637852,51R07983,07210,YMMU1029686,2200,GTHA,D40040734,A01,A06
R,45570.53959490741,45570.55008101852,51D07210,26637852,51R07983,07210,EGHU3595100,2200,HBCX,R40040732,A01,A06
D,45570.5396412037,45570.673310185186,51C95048,26637853,51R34464,95048,XYLU8227717,4500,GTHA,D40040729,E04,A05
R,45570.5396412037,45570.673310185186,51C95048,26637853,51R34464,95048,OTPU6227327,4530,HBCX,R40040735,E04,A05
R,45570.54020833333,45570.55627314815,51D31316,26637854,51R31670,31316,WHSU6598600,4500,HBCX,R40040739,B04,B08
D,45570.54020833333,45570.55627314815,51D31316,26637854,51R31670,31316,TCLU5506957,4500,GTHA,D40040736,B04,B08
R,45570.54027777778,45570.55324074074,51C63108,26637855,65R00055,63108,MRKU8094695,2200,HBCX,R40040731,B02,E09
D,45570.54038194445,45570.55810185185,60H13480,26637856,61R04677,13480,CAIU4296762,4500,GTHA,D40040738,A03,A06
R,45570.5405787037,45570.55851851852,60C53923,26637857,60R04516,53923,DJLU2156343,2200,HBCX,R40040742,A01,E09
D,45570.540671296294,45570.57462962963,50H45455,26637858,51R24396,45455,TCKU6048260,4500,GTHA,D40040740,E04,B08
R,45570.540671296294,45570.57462962963,50H45455,26637858,51R24396,45455,WHSU2825901,2200,NHAR,R40040724,E04,B08
R,45570.54068287037,45570.55771990741,TB-42,26637859,,20962,TTNU8768210,4530,HANG,R40027544,D02,D02
R,45570.54069444445,45570.589895833335,51C91438,26637860,51R34536,91438,FSCU5851846,4530,HBCX,R40040745,G01,G04
D,45570.54069444445,45570.589895833335,51C91438,26637860,51R34536,91438,CXRU1285900,4530,GTHA,D40040996,G01,G04
D,45570.54077546296,45570.55645833333,51C96292,26637861,60R03813,96292,SEGU2030528,2200,GTHA,D40040743,A03,B08
D,45570.540810185186,45570.561689814815,50H60219,26637862,51R30720,60219,TXGU4092512,4500,GTHA,D40040744,B04,E09
R,45570.54096064815,45570.55197916667,51C75755,26637863,50R04525,75755,MSKU1388597,4500,HBCX,R40040746,A03,B08
D,45570.54115740741,45570.557233796295,51D03735,26637864,51R17196,03735,UETU5356104,4500,GTHA,D40040747,B03,A06
D,45570.54122685185,45570.56945601852,51C35465,26637865,51R06765,35465,OOCU6928815,4500,GTHA,D40040748,B04,B08
D,45570.54126157407,45570.56769675926,77C14427,26637866,77R00239,14427,STXU4555196,4500,GTHA,D40040749,A01,B08
D,45570.54130787037,45570.56465277778,PL-697,26637867,,54731,TRIU6734405,2230,CHNG,D40024579,D02,B09
D,45570.54130787037,45570.56465277778,PL-697,26637867,,54731,TRIU6674780,2230,CHNG,D40024552,D02,B09
R,45570.54130787037,45570.56465277778,PL-697,26637867,,54731,TTNU8520347,4530,HANG,R40027543,D02,B09
D,45570.541446759256,45570.55363425926,51D38488,26637868,51R26727,38488,IAAU2758695,2200,GTHA,D40040750,B04,A06
D,45570.54150462963,45570.5549537037,51C62801,26637869,51R31974,62801,YMMU6767213,4500,GTHA,D40040751,B03,B08
D,45570.541597222225,45570.55100694444,51C75492,26637870,51R03023,75492,KMTU9354322,4500,GTHA,D40040752,B04,A06
R,45570.54163194444,45570.59630787037,60C28274,26637871,60R02103,28274,TCNU3061643,4500,HBCX,R40040753,A01,G04
R,45570.541666666664,45570.55986111111,15C06182,26637872,15R14977,06182,GVTU2595615,2200,HBCX,R40040754,A03,E09
R,45570.54168981482,45570.575532407405,SM-78,26637873,,40817,EXFU8971764,2270,HANG,R40028828,D01,D01
R,45570.54168981482,45570.575532407405,SM-78,26637873,,40817,SLTU5824527,2270,HANG,R40028785,D01,D01
D,45570.541921296295,45570.56030092593,51D13390,26637874,51R33684,13390,ONEU2294934,2200,GTHA,D40040756,B04,B08
D,45570.542337962965,45570.58347222222,SM-109,26637875,51R15600,2381,CAIU6919516,2200,GTHA,D40038561,B02,G04
D,45570.54243055556,45570.55541666667,51D07899,26637876,50R02216,07899,NYKU0796366,4500,GTHA,D40040758,B02,B08
D,45570.54243055556,45570.559537037036,50LD18886,26637877,51R19558,18886,TGBU6458043,4500,GTHA,D40040757,A01,E09
D,45570.54252314815,45570.556608796294,51D41377,26637878,51R21595,41377,TRHU6789723,4500,GTHA,D40040759,B03,B09
R,45570.5425,45570.55578703704,TB-55,26637879,,64352,TEMU4147799,2200,HANG,R40039489,D02,D02
R,45570.5425,45570.55578703704,TB-55,26637879,,64352,EITU0464453,2200,HANG,R40039490,D02,D02
R,45570.542592592596,45570.5590625,51C78296,26637880,51R00885,78296,CAIU4258192,4500,HBCX,R40040761,A01,A05
D,45570.542592592596,45570.5590625,51C78296,26637880,51R00885,78296,CAIU8906478,4500,GTHA,D40040763,A01,A05
D,45570.54274305556,45570.551620370374,50H54154,26637881,60RM00913,54154,TCLU1960262,2200,GTHA,D40040762,B02,A06
D,45570.542858796296,45570.56769675926,SC-16,26637882,51R25963,07978,SEGU2481521,2200,GTHA,D40038512,G01,G04
D,45570.542858796296,45570.56769675926,SC-16,26637882,51R25963,07978,TEMU0463232,2200,GTHA,D40038493,G01,G04
R,45570.54319444444,45570.568460648145,50H10237,26637883,51R10157,10237,MRKU5709651,4500,HBCX,R40040765,B02,G04
R,45570.54320601852,45570.555138888885,50H50291,26637884,51R18967,50291,TTNU8035491,4530,HBCX,R40040766,D02,B08
D,45570.54324074074,45570.55472222222,50H54030,26637885,50RM04187,54030,TCNU3801544,4500,GTHA,D40040764,A01,B08
R,45570.54340277778,45570.55677083333,50H13384,26637886,51R50788,13384,NSSU0106408,2200,HBCX,R40040769,B02,B08
D,45570.54377314815,45570.55670138889,50H45630,26637887,51R25935,45630,TRHU6955660,4500,GTHA,D40040771,A01,A06
D,45570.5437962963,45570.578368055554,72C10045,26637888,72R01332,10045,BMOU2549183,2200,GTHA,D40040772,E04,A06
R,45570.5437962963,45570.578368055554,72C10045,26637888,72R01332,10045,MRKU9605608,2200,NHAR,R40040760,E04,A06
R,45570.543969907405,45570.56696759259,50H03865,26637889,51R03699,03865,CIPU5248487,4500,HBCX,R40040774,B02,G04
R,45570.543969907405,45570.57695601852,51C98806,26637890,51R50763,98806,TCNU4799185,4500,HBCX,R40040773,A01,A05
R,45570.54435185185,45570.554768518516,51C18395,26637891,51R17804,18395,FANU1401302,4500,HBCX,R40040780,B03,E09
D,45570.544386574074,45570.565787037034,51C15872,26637892,51R21347,15872,UETU5692979,4500,GTHA,D40040778,G01,G04
D,45570.54440972222,45570.567337962966,50H06768,26637893,51R25092,06768,OOLU2073127,2230,GTHA,D40040776,B03,B08
D,45570.54446759259,45570.553506944445,51C98974,26637894,51R23241,98974,SEGU2529991,2200,GTHA,D40040779,A03,A05
R,45570.54471064815,45570.55689814815,50LD15979,26637895,51R2062,15979,YMMU6585179,4500,HBCX,R40040784,A01,E09
R,45570.544699074075,45570.55496527778,SM-107,26637896,,2379,SIMU2900702,2270,HANG,R40028791,D02,D02
R,45570.544699074075,45570.55496527778,SM-107,26637896,,2379,EXFU8970900,2270,HANG,R40028819,D02,D02
D,45570.54481481481,45570.567928240744,50H04131,26637897,51R25237,04131,FSCU7209861,4500,GTHA,D40040783,A03,E09
D,45570.544895833336,45570.56983796296,51C19760,26637898,51R08208,19760,SEGU6628143,4500,GTHA,D40040785,E04,A06
R,45570.544895833336,45570.56983796296,51C19760,26637898,51R08208,19760,SGRU2045103,2200,NHAR,R40040770,E04,A06
D,45570.545115740744,45570.570497685185,SC-08,26637899,51R09368,25436,KMTU7389490,2200,GTHA,D40038445,G01,G04
D,45570.54537037037,45570.5525,50H43521,26637900,50RM02077,43521,NSSU0153098,2200,GTHA,D40040787,A01,A06
R,45570.54537037037,45570.61386574074,50H06775,26637901,51R24914,06775,HCHU2152485,2270,NHAR,R40040741,D01,B08
D,45570.54537037037,45570.61386574074,50H06775,26637901,51R24914,06775,OERU4274009,2230,GTHA,D40041066,D01,B08
D,45570.54555555555,45570.56732638889,50H55080,26637902,51R32246,55080,FCIU7125041,4500,GTHA,D40040788,E04,B08
R,45570.54555555555,45570.56732638889,50H55080,26637902,51R32246,55080,DFSU1554490,2200,NHAR,R40040781,E04,B08
D,45570.545625,45570.56148148148,50H24465,26637903,50RM01940,24465,WHSU6256927,4500,GTHA,D40040775,A03,B09
R,45570.545625,45570.56148148148,50H24465,26637903,50RM01940,24465,TXGU5581380,4500,HBCX,R40040767,A03,B09
D,45570.545625,45570.560208333336,51D32502,26637904,50RM00701,32502,OOCU7464299,4500,GTHA,D40040789,A01,B09
D,45570.5456712963,45570.55847222222,50H14938,26637905,51R16557,14938,OOLU6802525,4500,GTHA,D40040790,B03,G04
R,45570.54571759259,45570.5521875,51C23578,26637906,51R24052,23578,CAIU6593749,2200,HBCX,R40040791,B02,B08
R,45570.54589120371,45570.56355324074,51C67209,26637907,51R15422,67209,TRHU4851883,4500,HBCX,R40040792,A01,B09
D,45570.54589120371,45570.56355324074,51C67209,26637907,51R15422,67209,STXU2032473,2200,GTHA,D40040794,A01,B09
D,45570.54599537037,45570.569606481484,SC-22,26637908,93R00970,02163,SEGU2507307,2200,GTHA,D40038419,G01,G04
R,45570.54638888889,45570.56270833333,60C49433,26637909,51R32474,49433,CSNU1933700,2200,HBCX,R40040796,B03,A06
R,45570.54644675926,45570.564351851855,50H16170,26637910,,16170,WHLU0407419,2200,NHAR,R40040777,E04,B08
R,45570.54644675926,45570.564351851855,50H16170,26637910,,16170,DFSU3017973,2200,NHAR,R40040768,E04,B08
D,45570.5465625,45570.555810185186,51D53275,26637911,51R30254,53275,TGBU8020288,4500,GTHA,D40040797,A01,A06
R,45570.547002314815,45570.56628472222,61C30305,26637912,61R00683,30305,SITU2845426,2200,NHAR,R40040786,E04,A06
D,45570.547002314815,45570.56628472222,61C30305,26637912,61R00683,30305,TRHU6753398,4500,GTHA,D40040799,E04,A06
R,45570.54704861111,45570.55275462963,50LD12193,26637913,50R02530,12193,TCNU5736751,4500,HBCX,R40040800,A01,B08
D,45570.54715277778,45570.57202546296,50H08278,26637914,51R50656,08278,YMLU6424165,4260,GTHA,D40040798,B03,B09
R,45570.54722222222,45570.57545138889,51C88911,26637915,51R24312,88911,OTPU6205816,4530,HBCX,R40040801,G01,G04
R,45570.547314814816,45570.55850694444,51D66811,26637916,51R10808,66811,OTPU6617686,4530,HBCX,R40040802,D02,B09
R,45570.54740740741,45570.57618055555,50H28865,26637917,51R02462,28865,SVWU8251001,4500,HBCX,R40040782,B02,E09
D,45570.547430555554,45570.56594907407,51C69298,26637918,72R02945,69298,FFAU2467738,4500,GTHA,D40040804,B03,A05
R,45570.547430555554,45570.56594907407,51C69298,26637918,72R02945,69298,BMOU6489040,4500,HBCX,R40040803,B03,A05
R,45570.54770833333,45570.56297453704,TB-61,26637919,,93783,EGHU3202754,2200,HANG,R40039492,D02,D02
R,45570.54770833333,45570.56297453704,TB-61,26637919,,93783,OCGU2000296,2200,HANG,R40039499,D02,D02
R,45570.54788194445,45570.55998842593,43H02936,26637920,43R03046,02936,SKHU9901195,4500,HBCX,R40040844,A01,A06
D,45570.54797453704,45570.570439814815,50H14120,26637921,51R26632,14120,WHSU2591758,2200,GTHA,D40040885,B02,A06
R,45570.54797453704,45570.570439814815,50H14120,26637921,51R26632,14120,TCNU2471535,4500,HBCX,R40040864,B02,A06
D,45570.54806712963,45570.571284722224,51D38662,26637922,51R23780,38662,FTAU1808122,2200,GTHA,D40040876,A03,B08
R,45570.548414351855,45570.55940972222,50H54161,26637923,50RM04193,54161,SEKU9102922,4530,HBCX,R40040888,D02,B08
R,45570.54855324074,45570.5594212963,51D43210,26637924,29R06750,43210,REGU5072758,4500,HBCX,R40040890,A01,B09
D,45570.54858796296,45570.54866898148,DN-30,26637925,,52453,SKRU9500171,4530,CHNG,D40024426,,B08
D,45570.54876157407,45570.56469907407,51C91439,26637926,51R16593,91439,MAGU5267632,4500,GTHA,D40040891,B02,G04
D,45570.54876157407,45570.548842592594,TB-849,26637927,,34915,FSCU5908915,4530,CHNG,D40024417,,B08
D,45570.548854166664,45570.56638888889,51C73149,26637928,51R02771,73149,BEAU2998600,2200,GTHA,D40040895,A01,A05
R,45570.548854166664,45570.56638888889,51C73149,26637928,51R02771,73149,SKLU1568810,2200,HBCX,R40040894,A01,A05
D,45570.54892361111,45570.560648148145,50H29012,26637929,51R11824,29012,EMCU6340875,2200,GTHA,D40040893,A03,B08
D,45570.54892361111,45570.54900462963,DN-04,26637930,,30863,FSCU5887983,4530,CHNG,D40024386,,B08
D,45570.54898148148,45570.56798611111,50H02739,26637931,51R13505,02739,TCLU7550100,2200,GTHA,D40040889,A03,G04
D,45570.54938657407,45570.55972222222,72H02013,26637932,72R03052,02013,OOCU4828550,4200,GTHA,D40040896,A01,A05
R,45570.54931712963,45570.564479166664,HL-03,26637933,,37504,PHRU2602450,2200,HANG,R40040899,B03,B09
R,45570.54931712963,45570.564479166664,HL-03,26637933,,37504,DJLU2179077,2200,HANG,R40040892,B03,B09
R,45570.549479166664,45570.56475694444,50H21824,26637934,51R17347,21824,MSNU5340560,4500,HBCX,R40040897,A01,E09
D,45570.549629629626,45570.59033564815,14P5602,26637935,70R01561,P5602,OOLU3701038,2200,GTHA,D40040886,B03,E09
D,45570.5499537037,45570.56915509259,50H03825,26637936,51R34021,03825,BHCU3201358,2200,GTHA,D40040898,B02,E09
R,45570.550104166665,45570.5753587963,52LD5421,26637937,50R01596,D5421,BMOU1562600,2200,HBCX,R40040901,A01,B08
D,45570.550104166665,45570.5753587963,52LD5421,26637937,50R01596,D5421,EGSU3212020,2200,GTHA,D40040902,A01,B08
R,45570.55030092593,45570.57648148148,61C18797,26637938,61R01343,18797,CAIU6636563,2200,HBCX,R40040903,B03,A06
D,45570.55030092593,45570.57648148148,61C18797,26637938,61R01343,18797,BMOU6852264,4500,GTHA,D40040919,B03,A06
R,45570.550532407404,45570.581354166665,60H11806,26637939,60R01926,11806,NIDU5223559,4500,HBCX,R40040906,B02,B08
D,45570.550532407404,45570.581354166665,60H11806,26637939,60R01926,11806,WHSU5361147,4500,GTHA,D40040910,B02,B08
D,45570.55056712963,45570.56047453704,50H54113,26637940,60RM00906,54113,TEMU5303788,2200,GTHA,D40040904,A01,A06
R,45570.55061342593,45570.57314814815,50H10343,26637941,51R17477,10343,EITU0147525,2200,HBCX,R40040907,A02,E09
D,45570.55085648148,45570.57665509259,50H21820,26637942,51R40007,21820,EGSU3185162,2200,GTHA,D40040908,E04,B09
R,45570.55085648148,45570.57665509259,50H21820,26637942,51R40007,21820,TGBU2312981,2200,NHAR,R40040755,E04,B09
D,45570.55094907407,45570.55873842593,61H00087,26637943,61R04292,00087,OOCU7613622,4500,GTHA,D40040909,G01,G04
D,45570.55096064815,45570.5696875,50H08397,26637944,51R26165,08397,TRHU8109511,4500,GTHA,D40040912,A02,A06
R,45570.55122685185,45570.56387731482,61C15705,26637945,61R02774,15705,EITU0011267,2200,HBCX,R40040915,B03,E09
D,45570.5512962963,45570.55803240741,51D18315,26637946,51R10507,18315,SKLU1973263,2200,GTHA,D40040914,A02,B09
R,45570.551412037035,45570.57680555555,SM-38,26637947,51R30601,13216,MSKU0033904,4500,HANG,R40040916,A03,G04
R,45570.55149305556,45570.58219907407,50H03421,26637948,,03421,TLLU2900899,2200,NHAR,R40040905,E04,G04
R,45570.55211805556,45570.55979166667,51D13867,26637949,51R19732,13867,WHSU2724742,2200,HBCX,R40040920,B02,B08
R,45570.5521875,45570.58755787037,51C70596,26637950,61R02540,70596,TXGU6849483,4500,HBCX,R40040923,A02,A05
D,45570.55233796296,45570.57230324074,50H23270,26637951,50R01986,23270,DJLU2153811,2200,GTHA,D40040921,D01,G04
R,45570.55237268518,45570.56229166667,50H11189,26637952,51R26952,11189,EGSU3301257,2200,HBCX,R40040925,B02,E09
R,45570.55258101852,45570.56009259259,60H08244,26637953,60R05954,08244,MRKU6486418,4500,HBCX,R40040928,B03,E09
R,45570.552615740744,45570.56523148148,60H14240,26637954,60R06502,14240,DRYU9298286,4500,HBCX,R40040930,A01,E09
R,45570.55266203704,45570.56086805555,51D39441,26637955,51R40536,39441,TXGU5425937,4500,HBCX,R40040931,A02,B09
R,45570.55280092593,45570.573842592596,50H61306,26637956,51R13703,61306,TCKU3323878,2200,HBCX,R40040900,B03,G04
D,45570.552928240744,45570.58971064815,51C64109,26637957,51R12774,64109,SEKU6513811,4500,GTHA,D40040932,E04,B09
R,45570.552928240744,45570.58971064815,51C64109,26637957,51R12774,64109,NLLU9004857,2200,NHAR,R40040856,E04,B09
R,45570.552928240744,45570.58971064815,51C64109,26637957,51R12774,64109,NLLU9001246,2200,NHAR,R40040887,E04,B09
R,45570.55298611111,45570.570497685185,70H04095,26637958,70R01635,04095,ZCSU8924401,4500,HBCX,R40040933,B03,E09
R,45570.553194444445,45570.56385416666,TB-30,26637959,,45795,FTAU1811907,2200,HANG,R39989419,D01,B08
R,45570.553194444445,45570.56385416666,TB-30,26637959,,45795,FTAU1791040,2200,HANG,R39989412,D01,B08
D,45570.553194444445,45570.56385416666,TB-30,26637959,,45795,SKRU9908796,4530,CHNG,D40024350,D01,B08
D,45570.553252314814,45570.58388888889,51C78293,26637960,,78293,EITU0040305,2200,CAPR,E40040917,E04,E09
R,45570.55322916667,45570.56863425926,51D22482,26637961,50R04991,22482,CSNU8463167,4500,HBCX,R40040937,A02,E09
D,45570.553298611114,45570.57194444445,51C69265,26637962,50RM03822,69265,UETU5761982,4500,GTHA,D40040935,B02,B08
D,45570.55331018518,45570.56895833334,51D36681,26637963,51R23172,36681,SKLU1937245,2200,GTHA,D40040938,A02,B08
D,45570.55332175926,45570.56732638889,51C97532,26637964,51R24240,97532,APHU7257532,4500,GTHA,D40040936,B03,E09
R,45570.55358796296,45570.567465277774,50H37700,26637965,,37700,NBYU0122891,2200,NHAR,R40040926,E04,G04
R,45570.55358796296,45570.567465277774,50H37700,26637965,,37700,BMOU1602792,2200,NHAR,R40040924,E04,G04
R,45570.55358796296,45570.619722222225,60C40067,26637966,51R23091,40067,MRKU6108887,4500,HBCX,R40040939,B02,G04
D,45570.55358796296,45570.619722222225,60C40067,26637966,51R23091,40067,OOLU6452577,4530,GTHA,D40041355,B02,G04
R,45570.55386574074,45570.56165509259,60C22885,26637967,60R01517,22885,TGBU9291371,4500,HBCX,R40040942,A02,A06
R,45570.553877314815,45570.65545138889,50H01603,26637968,51R34702,01603,HJMU1569606,4500,HBCX,R40040943,B02,E09
D,45570.55399305555,45570.58565972222,SC-25,26637969,51R12315,53799,BSIU2969221,2200,GTHA,D40038414,G01,G04
R,45570.554027777776,45570.56890046296,SM-14,26637970,51R30403,3027,SEKU6043750,4500,HBCX,R40040944,E04,B09
R,45570.5541087963,45570.56616898148,TB-33,26637971,,9113,FTAU1801555,2200,HANG,R39989409,D01,B08
D,45570.5541087963,45570.56616898148,TB-33,26637971,,9113,SKRU9000725,4530,CHNG,D40024347,D01,B08
R,45570.5541087963,45570.56616898148,TB-33,26637971,,9113,FTAU1814758,2200,HANG,R39989413,D01,B08
D,45570.55412037037,45570.60189814815,51D18393,26637972,51R31353,18393,PCIU9336763,4500,CAPR,E40041399,B03,E09
R,45570.55412037037,45570.60189814815,51D18393,26637972,51R31353,18393,UACU5549916,4500,HBCX,R40040948,B03,E09
D,45570.554131944446,45570.564930555556,61LD06794,26637973,61R04672,06794,BMOU6380527,4500,GTHA,D40040946,A02,B09
R,45570.55412037037,45570.57508101852,51D06577,26637974,51R40197,06577,NYKU5288080,4500,HBCX,R40040947,A01,G04
R,45570.554375,45570.56715277778,51D46518,26637975,51R08752,46518,ONEU1095136,4500,HBCX,R40040950,A02,A05
D,45570.55438657408,45570.56513888889,61LD06718,26637976,61R05871,06718,FBIU0478786,2200,GTHA,D40040949,G01,G04
R,45570.554398148146,45570.56673611111,51C45779,26637977,,45779,FFAU4189580,4500,NHAR,R40040941,E04,E09
R,45570.55447916667,45570.56625,PL-861,26637978,,66419,FTAU1796084,2200,HANG,R40021810,D01,B08
R,45570.55447916667,45570.56625,PL-861,26637978,,66419,FTAU2008680,2200,HANG,R40021804,D01,B08
D,45570.55447916667,45570.56625,PL-861,26637978,,66419,SKRU9600355,4530,CHNG,D40024356,D01,B08
R,45570.55478009259,45570.564571759256,61C29904,26637979,61R00573,29904,EGHU3563757,2200,HBCX,R40040952,B03,E09
D,45570.55483796296,45570.56627314815,61LD06762,26637980,61R04213,06762,FDCU0286234,4500,GTHA,D40040951,G01,G04
R,45570.55490740741,45570.57019675926,47C22133,26637981,47R00543,22133,SITU2710694,2200,HBCX,R40040953,B02,B08
R,45570.555243055554,45570.56668981481,50H38025,26637982,50RM01841,38025,FBIU5258362,4530,HBCX,R40040954,D01,B09
R,45570.555289351854,45570.58015046296,60H01170,26637983,60R04815,01170,FANU1790246,4500,HBCX,R40040956,A02,E09
